Temperature,Exhaust Vacuum,Ambient Pressure,Relative Humidity
13.96,39.54,1011.05,85.72
19.76,48.92,1010.48,46.57
10.59,38.38,1021.58,68.23
13.03,39.35,1015.34,79.18
15.02,42.07,1017.89,83.68
24.33,46.93,1013.51,52.63
6.1,40.07,1020.21,67.24
28.47,67.69,1004.79,56.51
12.79,44.68,1022.51,99.55
20.05,42.48,1012.29,85.09
20.98,42.23,1012.9,70.7
26.39,71.25,999.8,89.12
25.23,69.34,1009.51,82.87
13.62,40.2,1014.2,85.05
25.21,65.34,1013.94,65.04
28.5,74.87,1009.67,53.78
29.48,73.21,1000.67,79.35
15.23,44.9,1007.75,81.34
15.62,58.59,1013.91,97.6
23.51,58.79,1016.44,65.38
18.03,53.16,1013.02,81.95
16.34,47.45,1009.41,92.96
24.76,63.07,1012.73,70.39
15.43,39.64,1008.58,87.99
26.65,66.48,1005.7,65.09
29.39,69.89,1013.92,47.36
17.43,63.09,1019.87,92.77
24.73,74.22,1010.15,79.83
17.21,52.9,1019.91,77.31
26.22,67.45,1013.7,44.04
11.73,40.64,1020.68,96.98
25.51,64.27,1013.28,61.85
27.58,57.19,1007.88,52.95
12.93,41.39,1018.5,80.28
11.23,41.17,1019.36,56.85
13.8,44.34,1019.43,66.74
30.47,77.3,1002.13,63.7
29.45,64.96,1005.52,59.92
20.72,63.94,1017.17,59.83
30.52,70.4,1003.9,64.33
25.91,67.07,1005.66,60.12
13.38,40.12,1013.92,96.96
17.33,42.28,1007.97,50.33
32.38,73.91,1004.05,61.69
19.32,52.9,1016.86,68.2
13.86,44.21,1022.6,83.56
29.18,71.43,1011.65,59.49
9.69,40.46,1019.1,71.91
12.45,37.92,1008.03,61.87
21.79,58.2,1017.21,66.74
25.7,69.45,1013.86,56.91
28.76,69.48,1008.62,55.86
8.26,44.71,1020.85,68.82
20.28,57.25,1010.12,88.42
20.79,57.32,1012.47,70.09
5.02,40.64,1021.2,93.27
21.47,50.12,1009.19,93.68
9.0,40.78,1025.39,99.22
31.63,69.59,1008.66,61.81
7.35,41.66,1015.55,79.67
15.6,41.04,1025.48,64.43
30.61,67.69,1004.97,47.46
15.93,40.89,1011.57,74.55
6.3,41.14,1027.45,86.11
25.56,74.67,1016.62,76.1
24.85,68.37,1006.5,68.37
6.86,40.02,1031.5,77.94
20.35,50.9,1012.6,72.43
11.93,38.78,1013.15,96.08
23.15,66.48,1003.71,76.0
19.84,65.48,1019.54,76.6
14.15,39.28,1013.5,77.63
11.56,40.71,1015.85,76.08
21.98,48.41,1008.42,84.86
8.94,42.07,1018.9,85.93
10.12,43.72,1011.33,97.62
12.99,42.34,1018.04,96.25
10.48,41.38,1021.97,65.22
14.81,43.7,1015.1,60.72
9.12,41.54,1018.61,79.26
11.06,40.64,1021.47,96.16
25.54,60.37,1006.49,71.54
14.57,42.18,1015.13,74.89
30.95,73.06,1008.86,74.86
22.84,61.87,1010.63,51.67
28.84,74.67,1016.52,67.43
23.89,64.27,1013.37,75.22
26.59,69.13,1009.27,73.96
29.56,74.22,1007.45,57.46
27.06,64.45,1008.72,54.21
21.35,57.76,1017.36,73.1
26.51,70.32,1010.3,57.4
14.08,43.41,1015.59,54.15
24.12,62.44,1013.83,88.02
14.8,58.2,1018.29,85.11
19.72,46.21,1010.54,77.74
24.56,71.94,1006.81,89.59
4.71,42.07,1005.35,82.26
12.47,38.25,1012.74,82.89
24.8,64.63,1020.69,55.74
13.12,44.21,1019.57,89.29
18.68,62.1,1019.78,83.67
7.64,42.28,1008.49,83.42
13.64,43.71,1024.41,84.46
12.79,44.03,1007.46,95.93
9.61,39.04,1023.45,75.66
27.53,72.58,1009.13,89.06
8.07,41.17,1019.4,86.43
6.93,40.67,1020.17,71.16
22.2,51.19,1009.2,82.95
23.38,65.06,1014.12,59.36
17.49,63.94,1020.02,82.6
13.03,39.35,1015.34,79.18
29.0,69.68,1012.78,66.09
7.49,39.81,1018.2,85.96
20.77,45.87,1008.07,76.22
17.83,43.72,1008.64,78.72
5.47,40.62,1018.66,83.61
19.6,59.21,1017.65,86.29
16.69,50.9,1013.21,84.98
13.1,49.83,1007.29,92.79
29.99,74.9,1003.84,64.43
13.0,48.79,1017.14,85.23
17.19,37.2,1011.84,67.59
21.51,65.48,1017.11,72.99
14.72,41.23,997.91,82.69
19.6,60.95,1015.4,84.26
30.64,74.87,1009.44,59.01
15.12,48.92,1011.8,72.93
29.65,72.86,1004.26,69.63
19.55,42.04,1009.99,67.87
24.54,48.41,1008.61,73.53
9.72,39.66,1018.31,76.07
5.15,35.19,1018.63,93.94
25.38,72.24,1010.76,89.64
10.42,39.35,1015.21,89.75
13.78,40.73,1017.55,94.28
16.61,50.9,1013.18,85.26
12.0,39.96,1011.73,77.77
17.29,52.72,1024.71,62.32
22.55,69.84,1006.57,76.29
16.3,39.63,1004.64,85.61
12.68,40.69,1014.46,79.77
33.43,66.44,1010.29,53.45
14.47,48.79,1017.05,69.87
29.05,75.6,1017.63,51.16
6.87,39.85,1012.66,83.34
14.88,42.28,1007.26,71.3
16.79,44.6,1014.27,48.08
21.6,59.8,1016.9,76.59
15.67,45.17,1018.73,94.74
14.95,43.52,1022.43,94.75
21.99,58.96,1014.09,61.3
20.03,66.86,1013.05,64.59
11.1,40.0,1021.29,86.58
14.09,41.2,1016.45,67.27
29.87,69.13,1001.08,72.75
22.97,64.15,1021.0,70.61
28.75,64.84,1009.61,58.24
5.82,40.78,1024.82,96.01
22.7,59.92,1011.05,90.84
24.2,63.21,1012.25,79.86
23.7,70.04,1011.13,84.16
29.12,74.87,1009.85,62.51
22.9,49.3,1003.45,80.95
5.47,40.62,1018.66,83.61
17.02,51.86,1021.53,81.28
23.36,74.93,1016.57,71.91
31.71,69.04,1008.79,49.32
5.97,36.25,1029.65,86.74
10.5,40.8,1024.06,76.05
14.32,40.78,1024.49,73.84
16.73,43.79,1016.25,73.58
28.28,61.86,1012.07,64.49
9.53,40.23,1017.74,89.05
21.86,64.45,1015.83,63.36
19.35,50.12,1005.43,100.1
29.68,64.33,1011.2,57.73
22.73,43.79,1015.61,42.66
19.76,48.92,1010.48,46.57
21.97,65.61,1016.09,73.29
7.55,38.08,1019.37,76.32
26.85,57.19,1007.9,60.04
11.98,44.6,1018.59,86.71
18.46,42.18,1001.47,97.61
19.51,44.05,1008.52,78.38
30.51,59.57,1011.08,61.94
32.81,71.32,1007.69,47.29
8.91,40.11,1022.87,78.39
26.05,58.59,1012.32,49.83
24.85,58.05,1011.5,70.12
14.01,38.91,1015.86,69.24
18.63,50.16,1010.21,97.13
22.61,44.05,1005.69,76.74
27.2,65.12,1016.2,44.95
22.78,58.96,1013.65,57.06
13.94,41.26,1021.67,74.4
10.36,37.83,1005.87,98.56
25.52,71.98,1006.89,86.94
13.73,41.92,1031.01,64.92
13.78,40.1,1014.49,81.86
23.93,68.28,1005.16,69.91
6.76,37.49,1011.66,80.91
28.86,73.18,1012.46,68.8
12.81,45.51,1015.46,79.97
9.13,39.04,1022.36,74.6
11.16,40.05,1014.95,88.38
8.47,41.03,1021.72,70.16
15.84,41.66,1009.69,62.81
12.99,44.0,1025.22,90.27
19.83,51.43,1007.36,91.64
29.9,74.99,1002.28,59.76
30.28,70.98,1007.51,74.28
24.96,69.68,1011.37,63.12
13.85,41.39,1018.62,75.55
18.21,41.23,993.11,62.29
24.34,59.54,1004.01,87.07
9.44,41.79,1020.16,72.26
26.03,64.44,1012.75,62.24
23.59,59.43,1009.96,65.8
27.24,66.75,1017.78,69.6
13.97,38.47,1015.15,55.28
30.07,70.98,1007.74,75.68
23.02,59.21,1011.74,83.18
24.64,58.49,1011.2,72.67
19.51,66.51,1015.28,80.75
30.26,59.22,1013.18,61.08
26.12,75.6,1017.41,72.31
22.63,70.47,1008.0,82.27
27.08,66.05,1017.91,59.1
10.42,39.35,1015.21,89.75
11.04,41.74,1022.6,77.51
18.46,42.18,1001.47,97.61
12.36,40.56,1022.11,72.99
15.52,43.7,1015.8,76.27
26.69,79.74,1008.29,73.79
25.6,71.73,1010.15,68.99
21.38,44.05,1005.69,81.66
22.31,43.43,1010.64,56.44
22.43,63.21,1012.06,84.75
18.22,44.34,1019.35,56.78
13.03,39.52,1016.68,83.09
25.83,70.47,1006.24,81.83
31.68,68.24,1005.29,37.34
31.18,70.36,1006.38,56.74
18.15,41.23,993.82,61.21
29.08,66.54,1004.67,64.5
7.62,44.71,1020.56,69.96
14.35,46.18,1016.63,87.76
21.03,69.05,1002.17,75.35
23.43,54.42,1013.58,70.99
22.08,69.94,1008.41,72.86
26.68,62.91,1012.33,60.78
19.41,64.45,1009.44,64.05
13.67,40.71,1016.19,66.15
25.45,63.76,1009.96,67.78
15.28,44.58,1016.45,83.07
30.21,75.33,1002.24,66.71
19.31,43.56,1013.65,41.54
10.52,41.78,1013.54,71.52
27.92,69.23,1013.21,44.43
26.88,59.21,1013.54,58.13
30.4,71.97,1008.42,76.28
16.31,42.28,1007.45,77.77
13.96,40.92,1022.65,73.08
21.11,74.78,1009.71,84.35
14.85,44.63,1020.67,75.76
23.65,71.98,1006.09,93.39
9.38,41.44,1015.09,86.8
22.5,45.38,1014.11,65.08
12.19,41.17,1019.43,65.47
20.04,49.39,1020.62,78.84
9.87,42.74,1024.61,87.74
28.04,69.14,1007.16,80.38
10.71,39.61,1018.72,73.66
22.31,51.19,1009.38,79.72
17.35,52.72,1026.31,58.01
11.76,41.58,1020.91,88.35
21.1,49.16,1006.76,86.08
24.6,63.78,1017.25,60.33
14.1,39.16,1008.19,74.05
15.5,49.25,1021.41,77.92
32.19,69.13,1000.45,48.22
13.1,49.83,1007.29,92.79
29.45,74.16,1010.49,64.87
24.96,68.12,1011.27,70.22
12.05,48.04,1009.14,100.13
5.94,39.9,1007.84,86.33
16.57,63.31,1016.19,81.02
29.18,68.24,1010.04,68.04
29.45,69.13,1009.3,52.97
14.04,40.56,1018.4,65.79
11.77,41.06,1021.45,76.63
30.28,79.74,1006.96,70.21
23.25,72.99,1009.17,89.85
9.38,41.44,1015.09,86.8
14.13,40.75,1016.05,72.41
27.62,63.9,1013.11,43.56
13.08,41.74,1020.75,64.44
22.56,47.43,1006.72,54.82
32.83,74.16,1007.57,60.2
13.78,44.47,1027.94,71.09
14.28,39.39,1013.82,77.52
15.55,43.02,1011.97,44.66
25.71,58.59,1012.77,61.83
28.02,71.77,1006.5,72.41
9.63,41.14,1027.99,87.89
13.25,34.03,1018.94,72.1
28.88,71.98,1005.37,74.24
26.92,63.73,1010.29,68.6
10.64,41.04,1025.0,93.59
10.1,41.17,1019.18,84.87
14.47,42.86,1031.55,66.73
24.51,51.95,1005.57,63.53
22.78,58.96,1013.65,57.06
6.17,40.07,1013.7,58.99
21.91,63.76,1009.85,76.8
21.47,70.32,1011.72,88.36
23.11,68.3,1017.83,86.62
14.13,43.41,1015.26,55.63
20.68,42.04,1010.2,63.43
31.05,62.7,1009.35,55.27
16.9,38.58,1014.09,70.11
25.51,64.27,1013.28,61.85
13.78,40.1,1014.49,81.86
27.2,78.05,1010.15,90.2
10.22,39.16,1015.71,96.2
25.77,69.04,1009.66,65.49
14.6,44.47,1028.46,69.96
33.38,71.06,1008.1,64.83
9.26,41.66,1016.87,73.32
16.0,37.87,1020.24,78.41
21.36,45.61,1013.43,83.64
20.58,54.5,1015.04,89.83
4.99,39.04,1020.45,78.89
25.21,50.23,1016.0,56.58
29.48,73.21,1000.67,79.35
19.89,51.43,1007.33,92.08
13.74,44.21,1023.26,84.2
21.87,61.45,1011.13,92.22
23.54,65.27,1013.78,64.28
9.53,40.62,1015.57,75.49
24.35,58.49,1011.03,70.64
23.22,66.56,1002.47,85.39
18.32,47.83,1005.06,87.21
10.82,41.55,1004.55,65.14
6.45,40.02,1032.08,79.7
22.76,57.5,1014.75,74.38
23.16,57.69,1007.91,84.7
11.01,40.22,1011.13,83.09
28.39,51.43,1011.74,47.54
6.69,43.65,1020.14,69.55
22.32,48.41,1008.68,79.11
23.76,74.22,1009.2,92.98
24.47,57.85,1013.05,66.34
27.2,65.12,1016.2,44.95
32.98,71.32,1003.67,49.78
24.46,68.61,1011.02,76.66
7.1,35.77,1015.39,92.1
8.29,36.08,1020.38,81.53
16.5,53.29,1017.7,95.66
26.14,72.99,1007.49,81.72
20.78,68.28,1008.75,60.87
16.7,36.99,1006.19,89.33
8.91,40.69,1015.11,89.65
23.13,72.24,1010.92,92.3
14.85,40.8,1025.38,53.29
20.94,44.58,1016.98,59.65
13.98,54.3,1015.58,74.91
22.24,41.1,1001.96,42.6
20.65,41.67,1012.76,45.27
24.43,67.25,1017.99,74.27
17.46,42.42,1008.97,69.19
15.99,43.5,1021.34,73.22
20.83,44.78,1008.51,35.9
32.9,68.51,1012.95,50.09
8.61,37.49,1009.35,82.62
26.64,69.13,1010.6,79.23
21.12,63.56,1014.16,81.42
35.01,74.67,1016.1,26.3
25.53,71.85,1009.19,74.7
14.33,45.51,1015.42,71.55
30.19,64.79,1017.22,42.47
25.44,75.23,1010.71,66.44
11.67,40.23,1017.65,82.48
11.48,42.02,1000.29,94.76
25.24,67.45,1013.56,50.91
31.15,69.59,1007.82,64.96
11.8,41.2,1017.18,82.71
16.52,53.16,1014.68,76.82
23.25,71.29,1008.05,71.36
13.45,42.44,1012.79,83.12
28.21,70.8,1010.45,77.92
13.18,40.24,1016.81,86.71
31.06,67.17,1007.62,65.54
16.0,37.87,1020.24,78.41
20.03,60.77,1017.23,87.82
22.04,57.32,1012.54,62.17
30.76,73.17,1009.89,50.43
13.0,39.85,1012.57,61.56
29.6,71.58,1010.34,52.56
7.53,41.74,1022.45,90.85
27.18,71.06,1008.16,86.32
24.96,69.68,1011.37,63.12
25.96,68.08,1010.86,67.07
25.82,61.08,1013.64,66.4
15.16,50.88,1013.88,100.11
20.87,63.31,1012.27,79.51
10.15,41.46,1019.56,81.79
10.01,43.7,1015.73,91.97
16.81,45.87,1008.7,98.0
25.86,76.2,1005.73,69.35
26.96,62.39,1008.14,73.95
28.08,59.14,1016.16,58.08
21.97,58.95,1017.78,76.95
10.06,37.83,1005.49,99.46
23.57,61.47,1009.27,84.17
14.22,42.32,1015.54,77.23
9.43,41.4,1028.42,84.92
24.96,69.68,1011.37,63.12
19.5,65.12,1015.53,73.87
8.35,43.52,1022.78,97.34
11.85,42.07,1017.92,93.45
26.94,66.48,1005.46,60.62
7.3,43.65,1019.33,67.62
12.43,41.62,1011.87,80.57
34.33,74.34,1001.74,42.75
25.56,60.32,1016.28,59.84
32.9,68.51,1012.95,50.09
23.1,72.99,1008.85,90.54
10.51,37.5,1010.7,96.29
27.47,69.98,1008.53,58.72
32.48,69.75,1009.05,40.47
28.3,64.33,1011.23,68.88
24.21,70.98,1007.02,95.57
23.57,66.75,1018.06,80.19
6.1,40.07,1020.21,67.24
17.34,47.03,1013.36,98.13
31.24,72.39,999.47,68.17
13.22,44.92,1023.84,87.99
15.07,50.88,1014.33,100.12
14.1,43.34,1012.91,86.45
13.64,44.88,1019.85,56.86
15.34,40.73,1018.03,86.19
14.03,49.83,1006.64,90.01
28.61,69.84,1004.02,67.26
31.39,69.59,1008.28,62.86
4.87,42.85,1012.69,94.72
15.84,41.66,1009.69,62.81
13.64,44.88,1019.85,56.86
32.91,73.68,1014.49,50.62
12.31,44.78,1011.15,77.34
9.46,41.4,1026.78,87.58
20.29,63.09,1019.03,76.07
10.36,37.83,1005.87,98.56
15.61,41.2,1016.12,75.28
28.18,67.17,1006.84,75.55
25.13,68.63,1013.57,43.44
31.01,69.04,1009.14,52.81
13.74,39.35,1014.82,77.48
20.5,49.69,1009.6,70.81
31.45,68.27,1007.56,64.79
6.86,40.02,1031.5,77.94
21.34,48.06,1014.49,63.23
28.26,63.13,1012.0,68.35
11.94,44.2,1017.97,82.93
28.32,77.95,1014.61,77.17
28.62,70.32,1008.87,46.67
23.95,58.79,1010.45,74.34
28.02,68.08,1013.44,44.46
20.41,56.03,1019.94,55.85
23.23,63.31,1012.52,75.1
20.48,51.43,1007.4,90.7
10.09,41.01,1019.89,96.55
15.9,39.99,1007.03,78.49
9.44,43.99,1020.31,98.06
24.0,75.23,1010.69,72.46
9.86,41.01,1018.49,98.71
29.89,71.29,1009.0,55.72
27.06,64.45,1008.72,54.21
15.94,44.85,1014.29,67.57
9.11,40.02,1031.1,83.02
22.72,63.73,1012.63,82.14
15.63,44.9,1009.38,82.8
18.4,43.69,1016.59,52.44
21.47,57.19,1006.45,75.8
19.78,54.42,1011.74,89.34
10.67,42.02,996.55,99.94
24.81,63.94,1018.76,44.51
14.81,43.69,1017.19,71.9
13.77,43.13,1016.63,62.13
13.09,43.02,1013.17,46.73
27.37,69.23,1013.25,48.02
23.05,48.98,1015.64,49.33
25.1,60.37,1005.83,72.53
14.17,41.67,1013.4,72.77
19.51,50.16,1010.33,94.37
29.07,72.51,1009.24,58.38
14.76,39.64,1010.37,81.99
28.07,74.33,1012.0,71.69
5.96,36.25,1029.4,88.63
23.54,70.32,1010.89,80.76
9.06,43.79,1016.05,81.32
9.57,39.82,1013.12,89.15
26.93,67.07,1005.65,60.26
25.59,73.5,1011.19,81.52
17.37,48.92,1011.91,58.4
7.64,42.28,1008.46,84.29
11.61,39.69,1006.85,83.69
17.08,58.86,1016.04,87.46
13.61,42.34,1017.93,91.61
23.65,59.92,1010.19,89.53
11.33,41.5,1013.58,88.7
10.42,41.26,1008.48,96.76
19.8,67.71,1005.58,69.65
25.03,47.93,1003.02,62.89
32.63,74.99,1002.42,40.07
6.67,36.08,1022.31,83.51
10.78,41.93,1015.56,95.71
8.11,42.18,1014.82,93.09
18.88,43.69,1016.77,46.88
16.01,43.69,1017.12,62.43
20.31,45.87,1007.89,73.7
21.54,58.49,1010.85,78.9
2.64,39.64,1011.02,85.24
5.43,39.9,1007.5,86.27
14.09,45.87,1009.05,84.09
25.96,60.32,1016.17,55.51
24.59,60.37,1005.31,76.81
22.25,51.86,1013.08,83.64
29.19,65.71,1013.85,50.5
25.65,49.3,1003.73,68.48
28.42,73.4,1011.39,62.72
12.5,43.67,1013.99,90.91
6.72,39.85,1011.84,84.66
27.76,72.99,1007.81,71.66
16.62,39.99,1007.07,77.14
10.88,44.63,1020.52,86.81
22.21,45.01,1012.22,54.84
12.65,41.93,1023.07,65.05
29.54,74.99,1005.0,69.69
5.75,42.07,1004.24,78.23
30.17,76.86,998.23,73.61
12.61,41.58,1020.17,85.18
17.8,43.72,1008.71,78.5
20.45,48.41,1010.81,86.7
14.94,42.77,1018.06,75.35
6.39,35.57,1025.53,77.23
19.89,68.08,1012.65,80.25
28.13,61.25,1013.12,62.57
20.55,68.63,1012.5,67.07
25.31,67.9,1006.34,68.04
25.75,60.95,1014.75,53.3
19.04,43.43,1009.25,68.74
20.51,63.09,1016.39,92.99
21.28,70.72,1010.29,86.22
15.27,56.89,1013.28,86.92
13.45,40.73,1018.7,93.88
14.98,43.99,1022.66,83.34
23.42,73.17,1012.07,88.39
7.94,40.56,1023.25,80.84
30.65,71.98,1004.92,63.39
26.18,69.84,1005.13,72.89
9.46,36.66,1026.22,72.58
10.4,40.43,1025.46,75.09
24.51,65.12,1016.18,62.39
19.43,52.9,1018.35,61.12
18.3,44.06,1017.95,63.24
31.12,69.13,1009.61,56.54
11.56,41.62,1012.5,91.42
18.99,44.6,1014.7,40.11
9.38,43.7,1015.45,90.47
32.41,67.83,1008.54,55.96
14.52,44.84,1023.51,88.51
6.02,41.38,1021.2,88.71
17.46,62.1,1019.96,83.99
25.98,73.18,1012.28,85.78
24.7,58.46,1015.58,68.64
24.44,47.93,1003.13,67.04
12.9,44.63,1020.72,89.51
9.41,43.5,1021.0,88.74
30.55,70.04,1010.51,49.37
28.44,67.07,1006.08,50.42
16.58,38.01,1023.5,60.14
11.6,39.96,1011.65,80.79
29.29,70.36,1006.64,60.82
10.25,41.46,1020.65,87.07
23.48,60.23,1011.91,79.48
12.35,44.2,1017.81,82.49
6.72,39.85,1011.84,84.66
12.69,40.75,1016.05,82.92
4.83,38.44,1015.35,72.94
30.86,70.32,1011.88,62.68
8.64,34.69,1026.79,80.88
9.07,36.3,1015.26,56.81
14.08,43.41,1015.59,54.15
16.77,38.01,1023.04,65.5
26.14,61.02,1010.13,66.71
27.96,73.42,1011.11,71.93
26.86,71.32,1007.38,81.14
8.83,41.92,1031.8,78.97
20.08,49.69,1008.34,69.88
10.98,37.5,1011.12,97.51
9.45,43.5,1018.89,84.29
20.66,51.19,1008.81,88.93
24.98,60.32,1015.63,57.19
34.53,73.03,1013.53,36.74
23.04,48.06,1014.16,54.99
28.71,51.43,1006.4,64.79
11.05,40.71,1024.91,76.42
12.53,43.56,1014.8,74.05
15.59,52.75,1024.3,59.93
15.49,42.07,1018.01,78.07
24.02,64.63,1020.49,55.17
24.85,68.37,1006.5,68.37
12.09,38.25,1013.61,81.28
23.32,66.48,1003.92,72.25
23.19,58.82,1009.96,81.05
21.28,44.05,1005.69,83.2
10.17,41.46,1020.01,84.86
33.92,77.95,1010.15,58.89
23.16,57.76,1017.74,63.79
20.85,48.7,1007.11,87.2
25.89,59.22,1013.4,80.17
12.19,40.05,1014.65,85.1
12.31,37.73,1023.3,63.01
16.27,58.2,1018.47,80.03
28.84,74.9,1004.38,66.86
32.06,71.85,1007.9,56.44
15.37,43.34,1014.84,80.37
15.83,45.01,1013.39,81.9
18.78,63.09,1019.22,80.2
19.13,59.21,1018.32,89.66
17.16,40.55,1000.26,72.21
17.89,44.78,1010.03,53.78
13.79,45.08,1025.02,84.36
7.6,41.04,1021.82,88.97
16.14,44.71,1014.83,39.41
31.61,75.08,1004.83,42.29
18.23,45.01,1012.24,73.86
23.94,51.95,1008.61,73.42
23.48,72.99,1009.61,88.16
18.76,58.79,1016.66,88.22
29.63,69.59,1008.3,72.53
21.31,42.8,1014.1,75.77
9.91,39.64,1010.57,75.82
27.67,69.59,1009.13,82.15
24.06,58.2,1017.46,48.04
24.26,67.69,1008.48,66.74
23.51,48.98,1014.63,41.56
20.87,63.31,1012.27,79.51
9.68,40.77,1022.04,85.23
21.44,60.32,1015.2,81.1
30.1,67.45,1014.23,39.04
23.39,63.21,1011.91,84.57
7.32,41.22,1015.42,97.25
24.33,46.93,1013.83,44.59
13.12,52.75,1023.69,67.5
28.93,72.99,1007.23,64.41
22.91,66.44,1011.23,63.43
15.56,41.1,1003.55,76.92
13.65,39.28,1012.97,79.64
24.39,60.84,1018.5,61.73
13.85,48.06,1011.13,75.2
15.29,38.73,1000.9,81.17
28.63,66.56,1005.88,64.73
18.36,62.1,1019.9,79.09
27.16,65.61,1014.21,47.93
25.15,71.14,1011.68,70.33
14.9,52.05,1015.11,77.33
7.92,41.66,1014.84,76.12
19.4,49.69,1012.89,75.53
22.72,50.05,1007.0,88.24
10.01,43.7,1015.73,91.97
16.63,53.82,1015.18,66.09
11.29,35.76,1019.32,58.91
22.98,51.95,1006.83,74.92
21.13,47.43,1006.97,64.26
33.7,68.27,1007.16,50.41
27.54,75.6,1018.26,57.89
29.05,75.6,1017.63,51.16
32.98,73.88,1006.31,47.55
5.34,39.22,1012.73,81.42
24.55,57.5,1015.36,62.45
14.66,42.07,1018.14,84.68
17.37,41.23,998.79,68.44
5.63,39.22,1013.35,77.67
8.51,39.66,1015.16,86.61
7.1,41.74,1022.25,91.07
25.43,60.95,1014.62,51.39
24.73,74.22,1010.15,79.83
8.95,36.18,1014.08,76.94
14.19,39.52,1018.34,77.25
14.24,45.01,1013.54,88.68
26.91,61.5,1009.47,55.26
8.01,41.66,1014.49,76.72
13.96,40.92,1022.65,73.08
12.39,49.83,1007.6,92.43
17.19,37.2,1011.84,67.59
19.26,58.46,1015.74,84.64
30.21,79.74,1006.82,54.03
21.17,52.3,1009.36,81.51
29.05,69.71,1009.03,64.25
33.08,69.75,1009.03,43.69
13.41,39.35,1015.1,79.32
22.82,60.08,1017.95,65.71
25.1,71.77,1004.34,82.8
27.1,79.74,1005.43,86.05
18.21,41.85,1014.67,56.86
30.93,69.98,1013.33,62.1
26.73,77.95,1012.31,78.35
13.4,40.89,1010.67,91.66
31.61,69.04,1008.11,47.96
21.61,41.54,1014.5,75.62
19.67,59.39,1014.07,77.67
30.54,69.14,1007.25,70.46
20.35,56.53,1020.23,70.05
13.25,49.83,1008.76,88.21
26.95,70.79,1004.09,75.35
31.81,69.88,1007.94,55.91
32.5,71.37,1003.75,43.8
18.5,51.43,1010.82,92.04
26.02,59.57,1011.16,76.93
12.57,41.66,1009.11,70.74
11.47,25.36,1008.27,95.4
22.59,66.54,1005.11,92.62
9.26,39.61,1021.18,84.58
15.56,41.04,1025.8,64.81
23.76,74.22,1009.2,92.98
25.77,62.96,1019.86,58.07
10.06,37.83,1005.49,99.46
14.57,39.28,1015.1,76.94
20.89,68.63,1012.6,69.52
10.8,41.62,1012.84,93.84
7.28,39.81,1017.61,87.56
15.5,44.34,1019.21,65.21
16.02,44.9,1009.3,82.62
6.45,35.77,1018.86,67.84
18.58,63.78,1016.24,78.74
23.2,61.02,1009.63,79.45
14.85,44.63,1020.67,75.76
27.35,61.47,1008.43,70.65
20.58,49.15,1021.42,56.15
25.26,61.08,1013.68,71.72
28.12,73.42,1011.49,80.16
6.57,39.37,1020.2,77.37
5.05,35.57,1027.03,80.02
31.4,71.06,1008.44,74.77
23.25,51.86,1013.54,78.34
9.15,39.61,1018.11,75.29
29.77,67.07,1005.82,48.38
5.1,35.57,1027.17,80.49
19.84,56.89,1013.23,78.32
21.47,70.32,1011.72,88.36
24.51,65.12,1016.18,62.39
20.11,42.04,1010.79,60.31
31.41,64.44,1013.84,49.49
19.77,49.39,1019.02,91.03
8.73,41.26,1020.54,91.37
13.61,41.74,1021.66,62.83
19.65,44.89,1009.76,75.36
10.67,40.56,1022.39,77.92
32.38,73.91,1004.05,61.69
9.6,42.03,1017.66,92.27
27.94,49.16,1004.22,35.46
32.5,71.37,1003.75,43.8
29.11,74.9,1003.31,74.01
25.21,49.82,1016.44,63.14
7.82,41.16,1023.3,87.7
10.27,40.64,1020.63,84.6
22.26,60.37,1008.14,92.37
27.44,52.3,1008.15,58.92
14.44,40.8,1025.05,56.59
30.88,67.83,1008.97,54.99
13.33,39.39,1013.93,84.74
22.96,68.61,1011.15,76.62
29.13,70.72,1009.61,67.49
22.8,49.16,1006.4,77.05
14.41,42.77,1019.84,82.54
28.18,73.88,1005.89,75.41
24.75,63.57,1010.47,84.24
17.31,58.49,1011.8,92.77
13.42,48.04,1011.63,99.32
20.15,49.5,1013.47,66.7
23.56,66.49,1012.21,53.86
12.25,44.58,1016.47,81.15
14.07,43.34,1015.79,86.0
33.45,73.88,1006.23,44.14
14.51,53.82,1016.46,62.75
12.02,39.69,1006.05,84.66
13.72,34.03,1018.57,65.95
2.58,39.42,1028.68,69.03
24.17,48.78,1018.08,75.14
23.93,65.59,1011.09,87.26
17.51,53.16,1013.13,82.86
17.9,67.71,1004.3,89.59
21.37,81.56,1006.57,81.56
18.03,53.16,1013.1,81.42
17.68,44.92,1024.55,69.7
5.25,40.07,1019.48,67.7
24.17,59.44,1012.66,78.53
31.4,70.32,1011.62,65.01
27.71,75.23,1010.21,59.75
17.63,40.55,1002.27,73.42
18.67,47.83,1005.12,82.97
16.18,41.66,1010.01,65.62
17.06,52.9,1019.76,80.9
12.48,40.67,1011.24,61.1
24.42,62.66,1007.65,71.57
9.37,38.56,1016.84,62.07
31.49,69.13,1009.33,53.9
23.43,54.42,1013.58,70.99
9.6,41.03,1021.01,69.03
11.7,25.36,1008.65,92.11
6.04,41.14,1027.92,87.12
8.96,40.05,1015.91,89.4
19.78,50.32,1008.62,96.4
10.67,45.0,1022.99,85.91
13.01,41.58,1020.82,78.41
7.76,42.28,1008.52,83.31
30.73,69.89,1015.0,58.9
31.09,59.57,1010.67,60.5
